index,Salary
694,0.09306466521552936
695,0.2300377253971383
696,0.07074773738834421
697,0.18976947777281403
698,0.10617005830217073
699,0.1129090895517539
700,0.12445137546976817
701,0.07151041279249616
702,0.06241317058378603
703,0.08544340461662343
704,0.12401143102527151
705,0.239897333183901
706,0.07948238564747451
707,0.07689698734788933
708,0.056643455503818045
709,0.13748752860519603
710,0.12964711249434838
711,0.16575685335511728
712,0.1006381016372093
713,0.4412910181581391
714,0.24062672102987342
715,0.06671947363349359
716,0.07814375174021389
717,0.3240274174166558
718,0.451121474374382
719,0.16073135100509967
720,0.18458209814179963
721,0.08852849423329015
722,0.10134255452866921
723,0.12918593608318762
724,0.31342500874859336
725,0.0749669887609629
726,0.18159228841214137
727,0.12296144749656004
728,0.08731384129971552
729,0.2070794950057694
730,0.1084463405576386
731,0.19852490372397782
732,0.05699093393018526
733,0.17255042863156178
734,0.6365268952476024
735,0.1451223808297768
736,0.07002466929710752
737,0.06121645468526696
738,0.09399814997967963
739,0.06748446901053864
740,0.17796990915170624
741,0.06563425122781875
742,0.08165556795454525
743,0.617738860656112
744,0.08765555845630024
745,0.08087594052009034
746,0.06874606661523103
747,0.5480772642405519
748,0.2380456055208962
749,0.07814798604363461
750,0.07156736120241627
751,0.1323146307070945
752,0.209913566977272
753,0.1867941020055807
754,0.5942242814895967
755,0.060226057962153266
756,0.08436406438737418
757,0.14179664669995556
758,0.15826038643874776
759,0.06198346220385855
760,0.595175615161738
761,0.44673249653674574
762,0.14311658438965247
763,0.23264869476598282
764,0.5195536741601439
765,0.6585946984827796
766,0.15696530588747398
767,0.5116268587259768
768,0.05239012572154027
769,0.48627483568918245
770,0.6408748884804107
771,0.24599848845007566
772,0.16414145620964338
773,0.2553479480936479
774,0.1780172802540685
775,0.14550540523306485
776,0.3012995560027227
777,0.06865395349086809
778,0.06384285094120935
779,0.14117428651778377
780,0.5417970482245948
781,0.2501319856602606
782,0.17115440631029777
783,0.7247346859119004
784,0.540520532487888
785,0.12547339722340875
786,0.15149197369593148
787,0.11339535932084167
788,0.07409169348020626
789,0.07411337852386808
790,0.13524533345730685
791,0.514248246069255
792,0.0571291649155466
793,0.09876338397739866
794,0.22816206072978226
795,0.4209755451172319
796,0.688341701528146
797,0.12778970932752126
798,0.13823064877539099
799,0.16301375819836247
800,0.26248204171647943
801,0.14855983813291296
802,0.22961499739533314
803,0.13691437208068338
804,0.10720290609318515
805,0.4510070992305737
806,0.5172023496089463
807,0.12068732399352322
808,0.09491252465754943
809,0.13108965231043337
810,0.2975725959522046
811,0.10471578348619019
812,0.12978433281280674
813,0.06799144603892512
814,0.19177488749044141
815,0.08631405064107615
816,0.13560031270259432
817,0.06682057347417203
818,0.06495201128105266
819,0.09211459428149073
820,0.09185049016626166
821,0.15860478038440237
822,0.34997225903232054
823,0.19878422492591488
824,0.5410583322384915
825,0.12798548390146136
826,0.7420949574750382
827,0.7614769490446848
828,0.22220419811162298
829,0.38859807614162595
830,0.18912099562590862
831,0.09513621698739039
832,0.19050806215227753
833,0.2118725340258927
834,0.07188764029270711
835,0.4780597329828183
836,0.3616802109742565
837,0.10741137224296038
838,0.13755368796511058
839,0.41400243777196394
840,0.5277765323480206
841,0.3594265511420484
842,0.11519624204421938
843,0.36897847016362706
844,0.15069835196076758
845,0.45348347768527714
846,0.10048155279397458
847,0.181864053388727
848,0.06342895986670724
849,0.10546075944564658
850,0.08743187360438247
851,0.16157590254172807
852,0.08063028967686073
853,0.09507982107826973
854,0.08700224785722052
855,0.11585533474156459
856,0.19157007645042343
857,0.05719502766969731
858,0.1548851786270802
859,0.09005125060113413
860,0.6872089976262178
861,0.41616152560572806
862,0.09586708052442383
863,0.17444598843964357
864,0.05702385110443718
865,0.11885022454840076
866,0.14382400268496204
867,0.17241999964323187
868,0.09877151862368398
869,0.32587453769342994
870,0.7059567075601929
871,0.22976570552550082
872,0.06323076687731047
873,0.6285935211318827
874,0.33636601780600234
875,0.12532350178662935
876,0.32521086174219904
877,0.10867566153616809
878,0.11615183668304037
879,0.2714473652943709
880,0.3571480728740068
881,0.7254939752634328
882,0.1358209839352711
883,0.06585532448068335
884,0.06344912872944154
885,0.21808691201963853
886,0.06077448460911026
887,0.07925620439686591
888,0.2018048795581036
889,0.31783539705195857
890,0.10445959285033084
891,0.10339410209390781
892,0.15554560914754484
893,0.06110861958578395
894,0.07482596701956588
895,0.2621395628400778
896,0.10060278227577212
897,0.1730108498341638
898,0.08539591927310342
899,0.0844864620281923
900,0.2115088508978387
901,0.07221915864376327
902,0.07345231665060502
903,0.08256594922650413
904,0.7910776014522329
905,0.6226164447380927
906,0.11839933793761635
907,0.6998379681610348
908,0.23664094857208431
909,0.21978709809898786
910,0.0732715047411659
911,0.3013711807895707
912,0.7267424399210396
913,0.6043954276586129
914,0.538206796963495
915,0.07075711522758375
916,0.584623127702226
917,0.16475514069102434
918,0.08186672794402232
919,0.34792507484364477
920,0.34776362144116435
921,0.44594500597891346
922,0.08116903410464234
923,0.42456089140637066
924,0.3128960755127231
925,0.2748241516641673
926,0.15325740797931742
927,0.23128514866137587
928,0.5054467078838214
929,0.3244260075712557
930,0.13492258906388058
931,0.07078367889656352
932,0.1446103383986521
933,0.14716949237141805
934,0.20247421411294064
935,0.09741888373102353
936,0.1233655850684242
937,0.11969766249486337
938,0.06372938841169305
939,0.16666852028544676
940,0.7960036413523786
941,0.11178392662528658
942,0.635245512790959
943,0.1327066920782071
944,0.25723043588313155
945,0.6382545746056425
946,0.13588235831329337
947,0.6611669019136928
948,0.4385154365411844
949,0.4205297079865571
950,0.14540850711814035
951,0.06613960919541155
952,0.4659027489074131
953,0.09492135551050755
954,0.06282289622758565
955,0.45047069166889003
956,0.20189777495695826
957,0.7136292844504616
958,0.641203284775889
959,0.08587437833378966
960,0.16431313818240173
961,0.16751694428018893
962,0.7287282413200098
963,0.19567978883840645
964,0.0838646308167234
965,0.07251285648819057
966,0.18420272296177964
967,0.24048895021515368
968,0.3930813742428117
969,0.126808484601781
970,0.7857492971984252
971,0.15333998356537623
972,0.11592392335783114
973,0.3208201566289427
974,0.21071991982299648
975,0.23977729084927893
976,0.28651919899397543
977,0.0865394064603527
978,0.27495950245180095
979,0.16340036179150233
980,0.10186828383077783
981,0.055870468752407546
982,0.08181538461866988
983,0.12786651120712214
984,0.3354140858583253
985,0.1740931422469392
986,0.09584673354657973
987,0.1560065308796385
988,0.3847585880754878
989,0.13073510208053377
990,0.19433218930540974
991,0.09000155842376027
992,0.09741021648537444
993,0.7291672456926226
994,0.18767922339206766
995,0.05474856422774424
996,0.5165390143089927
997,0.1352579560343397
998,0.08323062268532339
999,0.1438787794492967
1000,0.09562994062814005
1001,0.0661419733209841
1002,0.5330527891247682
1003,0.1333355175390024
1004,0.07106070593989981
1005,0.1354916305068
1006,0.21557004206366848
1007,0.1821671920626371
1008,0.2025638671792468
1009,0.516474644227904
1010,0.08028916778321833
1011,0.06743900597806746
1012,0.13276047968037163
1013,0.19659946415068552
1014,0.08695434526523889
1015,0.18285845782255264
1016,0.07051490277513435
1017,0.5737946917509249
1018,0.16636159863350225
1019,0.3578250368876704
1020,0.3623245990111821
1021,0.05089620890777756
1022,0.30662174821036414
1023,0.17972744449056666
1024,0.2274368880916898
1025,0.0800602990908901
1026,0.15860403905147152
1027,0.17592833055143994
1028,0.13373468826277668
1029,0.1306699274079001
1030,0.10999819132046798
1031,0.14385909451295067
1032,0.06346783986121587
1033,0.09363066177251642
1034,0.7055430560110456
1035,0.08320454680335848
1036,0.07826912057465843
1037,0.07624669424849487
1038,0.28253098085409994
1039,0.266803759409372
1040,0.11525154363259457
1041,0.535168269774445
1042,0.21349068516654857
1043,0.0585690210063463
1044,0.06603654069476882
1045,0.6827683834584726
1046,0.18760198873804737
1047,0.5605207937139565
1048,0.1366734025008962
1049,0.40201438044641735
1050,0.10871654848097868
1051,0.059711194675357564
1052,0.07188620304405614
1053,0.5114860042609387
1054,0.0659838762607656
1055,0.13883872366971936
1056,0.6971341737024025
1057,0.09338241689313526
1058,0.06524569548881753
1059,0.1591348302899407
1060,0.14928238535837252
1061,0.07374723655548338
1062,0.13495766933593067
1063,0.1840198899519132
1064,0.7188303488151
1065,0.5602732464497826
1066,0.7383848879603027
1067,0.39858022542450156
1068,0.11958549647040152
1069,0.14606955649534703
1070,0.22065906891199602
1071,0.09071164827461381
1072,0.18785810626507304
1073,0.22556973145858908
1074,0.06955157751593297
1075,0.08024406056678679
1076,0.12976997700925713
1077,0.4133391537252577
1078,0.29899787059817495
1079,0.09425665092445565
1080,0.1391504064501823
1081,0.07338095120153856
1082,0.552348770911692
1083,0.06734018284339888
1084,0.44910211444126785
1085,0.4071239923935599
1086,0.14814289181048057
1087,0.08191579458832808
1088,0.08608715143373022
1089,0.168432683946643
1090,0.590015558782278
1091,0.144666507231918
1092,0.1913527614619607
1093,0.07252971542517093
1094,0.39446171222476195
1095,0.1048722941636867
1096,0.15968457304429456
1097,0.5511866536657954
1098,0.0731537564315674
1099,0.46620241179642546
1100,0.05961061987423704
1101,0.07571849931602215
1102,0.15241046842897932
1103,0.10880468645199058
1104,0.07798359825970429
1105,0.5070013743934876
1106,0.10772394063847453
1107,0.07624669424849487
1108,0.0766052971350034
1109,0.07086691791271547
1110,0.3648538187478308
1111,0.5249507133736638
1112,0.34432958731860447
1113,0.08546191593629614
1114,0.6667167293674616
1115,0.2032810412516096
1116,0.2601513841326607
1117,0.08861162422962347
1118,0.06845039502976849
1119,0.2513768729124382
1120,0.17310940434597377
1121,0.29757127457219784
1122,0.3306258081720055
1123,0.1329208349853311
1124,0.19359674702899737
1125,0.17392118066136578
1126,0.41716605491269093
1127,0.1235827768146247
1128,0.059740384842901596
1129,0.09230292502263253
1130,0.18630124757614314
1131,0.7443632840796591
1132,0.09439306098828122
1133,0.12651617689554562
1134,0.09583563764723428
1135,0.08618189169865922
1136,0.08502153173476237
1137,0.35612604197447806
1138,0.15282982176624912
1139,0.16710944651956913
1140,0.10604894522225727
1141,0.20411275505544713
1142,0.2744523672195944
1143,0.23144617470451162
1144,0.49158271224641553
1145,0.3972369982392926
1146,0.4322460498067245
1147,0.18293041598916887
1148,0.504796461659026
1149,0.10671850960100429
1150,0.1182417704581167
1151,0.136389633371506
1152,0.13958263300307305
1153,0.33605176190209696
1154,0.746693461052513
1155,0.09828860813706368
1156,0.13280551135143112
1157,0.5096435705459631
1158,0.07465233376603661
1159,0.5513896850211036
1160,0.600703152014599
1161,0.09910287427049681
1162,0.07576604973836898
1163,0.117359176716214
1164,0.4317299179858627
1165,0.7342571137946224
1166,0.13031083319788875
1167,0.09737711279875692
1168,0.3713614297103479
1169,0.3123971760954529
1170,0.14535983996163723
1171,0.7804538055978852
1172,0.07360041783878286
1173,0.08585452010327992
1174,0.5565172220456225
1175,0.06260333909027527
1176,0.16902650902088132
1177,0.20461327245969088
1178,0.10141482482870791
1179,0.1498849455705494
1180,0.15280824387150233
1181,0.14226171872304375
1182,0.5583436526629937
1183,0.11277231386795963
1184,0.1987471236727645
1185,0.1777187981144736
1186,0.4774698504596979
1187,0.1581994108009614
1188,0.5864166575902503
1189,0.3549551373026457
1190,0.1999855664512334
1191,0.06278189544406698
1192,0.1547010468327601
1193,0.3012714886679614
1194,0.08167286242634998
1195,0.2156005403411421
1196,0.07035729916486974
1197,0.0908435889768938
1198,0.08542046137802223
1199,0.24660046409295486
1200,0.5626839901532209
1201,0.23008473910451996
1202,0.1555315613162033
1203,0.27556766216989825
1204,0.06812648393528274
1205,0.19194742849785681
1206,0.14774250451041662
1207,0.14591785115185762
1208,0.19706579005004038
1209,0.12061663638007725
1210,0.09113655058723444
1211,0.1300680669986603
1212,0.16304579870391359
1213,0.34554251191852053
1214,0.4377623397070592
1215,0.17007710745248902
1216,0.0656536813756957
1217,0.060642716731302684
1218,0.3360736092449059
1219,0.8092410515163182
1220,0.07586509146588642
1221,0.058204310988526804
1222,0.39752036750406217
1223,0.7305256998778493
1224,0.24324206958261033
1225,0.17741748287012463
1226,0.6709151254851006
1227,0.46208792232235174
1228,0.12806031716991556
1229,0.08840094691452413
1230,0.4006910385891135
1231,0.24560784768513258
1232,0.37493816064711705
1233,0.0848191951858103
1234,0.07034952027852297
1235,0.12083298196975839
1236,0.406778234045115
1237,0.36241466525025373
1238,0.12762670903643045
1239,0.38482995270992826
1240,0.09164539391044203
1241,0.3737777702869174
1242,0.6379385268333742
1243,0.5004781519523235
1244,0.4689253055479924
1245,0.3950212727838785
1246,0.22049562480401452
1247,0.3503836746818644
1248,0.10716154992035717
1249,0.05750674382692769
1250,0.30894645251588515
1251,0.1790307337302034
1252,0.20576595892431196
